,GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
10," ""37009""","Ashe, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1843,1840,2228,2004,1918,2260,2355,2402,2687,2622,2695,2738,2683,2785,2744,2657,2531,2240
11," ""37009""","Ashe, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),41535,41807,43610,45729,45545,43867,46560,45264,44164,43857,46750,46676,47128
12," ""37011""","Avery, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2060,2079,2986,2464,2686,2703,2774,2947,2907,2920,2955,3060,3221,3190,3132,3096,2965,3099
13," ""37011""","Avery, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),38044,40774,(D),(D),(D),34686,32517,33689,35164,(D),(D),(D),(D),(D),(D)
14," ""37013""","Beaufort, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3636,4044,4572,4575,4695,5235,6446,6346,6883,7988,8567,9382,10380,11720,10348,10534,7674,7465
15," ""37013""","Beaufort, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,64451,69945,74211,81597,84982,87533,95342,95767,93910,89770,86469,82034,79629,78597,81161,81894,82072,87097
16," ""37015""","Bertie, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1134,1122,1285,1415,1506,1520,1783,1919,1885,1947,1843,1708,1667,(D),2015,1850,1372,(D)
17," ""37015""","Bertie, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),28098,(D),(D),(D)
18," ""37017""","Bladen, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1732,1713,1733,1826,1982,1941,1995,2188,2041,1919,2197,1949,2134,2315,2863,2946,3042,3143
19," ""37017""","Bladen, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,19805,19582,20661,24269,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),24328
20," ""37019""","Brunswick, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6320,7216,8372,11314,11244,11181,12092,11733,12929,14347,15908,16835,16091,16432,19021,17928,17675,17695
21," ""37019""","Brunswick, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,52008,59245,65532,69949,75702,89033,98687,102873,113943,120007,122273,146105,149341,181383,183866,193391,210386,230334
22," ""37021""","Buncombe, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,21245,21200,22866,23986,29002,30739,34538,34535,37736,39853,43318,45230,46864,48437,49274,55479,58509,63725
23," ""37021""","Buncombe, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,672246,714901,786439,848259,903604,965718,999406,1045313,1083917,1136301,1178514,1258552,1341330,1419528,1501278,1607916,1679336,1776157
24," ""37023""","Burke, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6867,7037,7425,7923,8117,9067,9860,9969,9854,10064,10871,10983,11763,11336,11879,11563,11309,11134
25," ""37023""","Burke, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,140957,149864,162362,172532,183342,196945,202832,209912,215154,219648,231494,246979,242772,253720,255068,260328,270316,277129
26," ""37025""","Cabarrus, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,15169,15711,17392,18462,20935,22152,24457,20309,19074,23414,22158,27904,29665,30276,30795,28001,29414,30536
27," ""37025""","Cabarrus, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,138274,151714,163019,185281,202295,228985,247410,238565,243931,228966,228494,221611,224721,231762,247329,254030,270947,265620
28," ""37027""","Caldwell, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,5108,5307,6316,7379,8814,9448,10569,10230,10324,11694,9445,9655,10543,10441,11396,10311,9853,8901
29," ""37027""","Caldwell, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,90862,92080,86667,91366,98114,103754,114709,116331,120278,126079,129608,126376,130404,136699,138436,143379,148390,154521
30," ""37029""","Camden, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,0,0,0,(D),(D),(D),0,0,0,0,0,0,0,0,0,0,(D),(D)
31," ""37029""","Camden, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),455,(D),1242,(D),(D),2003,(D),616,(D),(D),(D),(D)
32," ""37031""","Carteret, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,4404,4628,4878,5580,6397,7025,8619,8188,8554,9704,9559,10832,12163,12613,13492,13439,12633,12306
33," ""37031""","Carteret, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,49723,53505,56481,62383,68204,71200,71406,76575,83533,85624,94806,104557,106649,112144,117339,121085,123955,124583
34," ""37033""","Caswell, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,734,747,899,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
35," ""37033""","Caswell, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),13910,17834,21661,21403,(D),(D),13677,13160,(D),(D),(D)
36," ""37035""","Catawba, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,11791,13093,15535,17060,19472,19123,19120,18891,19295,21596,22314,23498,23565,24772,26924,27285,28075,27535
37," ""37035""","Catawba, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,284549,306452,330611,353338,369064,387626,407498,418556,430685,435836,448403,456660,446360,472474,497924,498596,515135,525831
38," ""37037""","Chatham, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2472,2987,3342,2873,2292,2820,1947,2388,2269,2606,2696,2939,3005,3289,3423,3346,3386,3566
39," ""37037""","Chatham, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,42247,48104,51818,56898,64070,72267,80205,83094,88266,87382,85201,87893,93660,91859,95192,100232,104837,105808
40," ""37039""","Cherokee, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2095,2284,2467,2675,2680,2540,2846,2707,2961,2852,2659,2776,2755,4419,3576,3371,3278,3208
41," ""37039""","Cherokee, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,43405,(D),(D),44894,(D),52967,53401,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
42," ""37041""","Chowan, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1200,1180,1190,1149,1173,1126,1222,1413,1515,1857,1949,2295,2210,2344,2240,2318,2263,2358
43," ""37041""","Chowan, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
44," ""37043""","Clay, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,683,735,849,902,935,965,(D),(D),(D),1351,2695,3724,1515,(D),(D),(D),1275,1192
45," ""37043""","Clay, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,6307,6203,6559,7248,7368,7614,9113,7785,(D),(D),(D),(D),(D),(D),(D),10885,11469,11975
46," ""37045""","Cleveland, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,7254,7970,8681,9952,10815,12245,13101,13199,13005,13700,13441,14318,15054,14495,12156,12047,11888,11883
47," ""37045""","Cleveland, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),231743,245659,247202,261324
48," ""37047""","Columbus, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,5698,6064,7179,8098,9380,9834,10939,9802,8938,9098,9172,11476,12328,15592,13661,13561,11058,10918
49," ""37047""","Columbus, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),93949,100990,104554,113636,117593,121199,120162,122731,115162,120111,117300,112595,109850,110626,107901,110171
50," ""37049""","Craven, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,5881,6071,7808,9104,12205,12897,14561,13245,13978,16183,14314,15094,16494,16885,17640,18781,18011,16295
51," ""37049""","Craven, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,117669,129599,140783,156254,159260,170941,193286,193385,209589,212670,204907,226153,234023,243707,246518,244955,249265,249217
52," ""37051""","Cumberland, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,19591,20385,21743,24295,31732,34332,36837,33618,35379,37807,38085,39887,41278,43413,44157,43619,41162,41893
53," ""37051""","Cumberland, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,280997,307811,340775,360382,400634,429220,458412,485706,509294,520776,510696,529685,523176,561911,597149,619416,618408,617806
54," ""37053""","Currituck, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
55," ""37053""","Currituck, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,5357,(D),(D),(D),(D),(D),(D),7939,7795,9401,(D),(D),(D),(D),(D),(D),(D),(D)
56," ""37055""","Dare, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2651,2811,3959,5394,5869,5976,6311,5892,6254,6537,6620,7178,6869,6836,7078,7136,7016,6621
57," ""37055""","Dare, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,17861,23720,28366,32051,34683,37618,43090,43113,45645,49204,49943,49721,50244,48448,47588,50768,52089,54138
58," ""37057""","Davidson, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,9703,10181,11081,16501,16681,18043,15588,16909,19577,21520,24640,15462,16255,15656,13582,12997,13012,13080
59," ""37057""","Davidson, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,126552,136533,143563,150819,156822,167509,177493,194946,203072,211650,200399,204399,205382,214293,190723,185125,199110,233634
60," ""37059""","Davie, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,4450,3461,3407,3923,4465,4524,6214,4849,4467,6162,6145,5815,5683,5916,6029,6021,5873,5527
61," ""37059""","Davie, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),20929,23448,25688,26532,29931,29785,32395,36104,36009,38251,42123,47580,(D),(D),57262,59852,60461
62," ""37061""","Duplin, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2636,2922,2989,3103,3336,3617,4387,4862,5160,6471,6666,7442,7777,6273,5881,6438,6521,6591
63," ""37061""","Duplin, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,30926,33035,38361,41643,41037,46463,49206,49965,49371,49926,(D),47502,47886,48232,47877,47728,45346,46239
64," ""37063""","Durham, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,17684,18859,18624,18721,21510,21933,25959,26372,27794,31337,31602,32738,33963,35745,41678,41391,39760,40066
65," ""37063""","Durham, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,1150197,1243585,1338658,1306800,1373763,1416824,1467790,1635647,1642571,1702931,1672645,1782828,1861034,1810944,1898005,2056098,2203693,2381898
66," ""37065""","Edgecombe, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3440,3783,4136,4330,3621,3673,3561,3752,3864,4692,4623,4632,4794,5372,5357,5297,5347,5953
67," ""37065""","Edgecombe, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
68," ""37067""","Forsyth, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,28497,27629,29612,31121,42010,44365,46913,44990,46179,51832,51408,52287,55542,55847,59538,62749,59505,61468
69," ""37067""","Forsyth, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,1051779,1136592,1224673,1342390,1414908,1525550,1637163,1751946,1785767,1806274,1765768,1836586,1969496,2067979,2158380,2189602,2576298,2709831
70," ""37069""","Franklin, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1914,2145,2125,2203,2413,2222,2443,2786,2999,3489,3532,3679,3870,4815,4685,4987,4734,4598
71," ""37069""","Franklin, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),34203,35491,40398,43868,(D),52276,51480,(D),57296,56406,59062,58928,59023,54441,38640,40491,42398
72," ""37071""","Gaston, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,18661,18903,21171,21539,25833,27071,31241,28041,28041,32105,32748,33019,33228,31876,33015,32899,34996,37850
73," ""37071""","Gaston, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,329886,354211,393124,439993,465649,488792,528143,553139,576220,595342,594411,627292,623838,637027,624551,628795,662611,697948
74," ""37073""","Gates, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
75," ""37073""","Gates, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,3355,3583,3862,3942,4341,4717,4543,4901,5019,4702,4705,4536,3184,3185,(D),(D),(D),(D)
76," ""37075""","Graham, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,660,773,861,1004,1185,1062,(D),(D),(D),(D),(D),973,1011,(D),(D),(D),(D),(D)
77," ""37075""","Graham, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,4690,4750,4396,(D),7709,(D),(D),(D),(D),8322,6441,5914,5358,5036,4820,4913,4731,4756
78," ""37077""","Granville, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2650,2777,3106,2643,2538,2743,2718,3448,3648,4438,4473,4484,4539,5245,6288,6499,6441,5888
79," ""37077""","Granville, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),46212,(D),46075,(D),(D),(D),(D),(D),(D),(D)
80," ""37079""","Greene, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
81," ""37079""","Greene, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,10825,12424,14132,15858,16469,16325,18461,17833,18861,19809,19942,19722,17468,17840,19448,21577,23113,24877
82," ""37081""","Guilford, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,61697,68169,67908,75781,66218,91867,102344,99190,92720,97081,88666,93400,85742,82959,85267,88893,93755,93235
83," ""37081""","Guilford, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,1129146,1183774,1250882,1363571,1434648,1544369,1612835,1667326,1718384,1739534,1810244,1915354,1961221,1984482,2101427,2170312,2217472,2309742
84," ""37083""","Halifax, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,5920,6417,6748,7977,8780,13252,12248,7646,7570,9044,8404,8620,9694,10107,10865,11354,12364,12856
85," ""37083""","Halifax, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),52676,57501,66013,70129,75564,81914,81172,82275,81346,76555,76931,77379,78991,75734,81627,81040,82852
86," ""37085""","Harnett, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,7105,6465,7311,7805,8370,8393,9872,14852,15717,16261,17747,18351,19012,20417,15307,14527,15268,15922
87," ""37085""","Harnett, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),89242,(D),(D),(D),94167,97375,101347,107817
88," ""37087""","Haywood, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3621,3586,3657,3787,6251,6520,6782,6083,6542,6994,7057,7028,6734,6078,6048,6004,5655,5737
89," ""37087""","Haywood, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,58314,(D),56967,(D),66046,66603,71963,76997,78136,84521,77445,97499,97853,112179,141855,144491,145423,147995
90," ""37089""","Henderson, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6003,6241,6400,9003,9798,9394,8630,9477,10519,11428,10453,10194,10677,13001,12299,12001,12511,16578
91," ""37089""","Henderson, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,133742,134507,147837,164896,184217,193069,200620,223013,238114,248248,255135,261959,267049,274124,277535,288648,313755,302190
92," ""37091""","Hertford, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3251,2647,2562,2542,3749,4529,4449,4532,4411,4379,4498,3859,4952,5223,5400,4920,4496,4359
93," ""37091""","Hertford, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
94," ""37093""","Hoke, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1270,1226,1369,1345,1478,1581,2177,2191,2247,2530,2153,1995,1952,1882,1946,2117,1977,1879
95," ""37093""","Hoke, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),24117,27556,31198,37514,33071,29507,26153,26077,24203,29073,(D),(D),42794,46130,47928
96," ""37095""","Hyde, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,0,0,0,0,0,0,0,0,0,(D),(D),(D),(D),(D),(D),(D),(D),(D)
97," ""37095""","Hyde, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,2280,2507,2729,2896,2664,954,(D),(D),(D),2095,1942,1824,3187,4398,(D),(D),(D),(D)
98," ""37097""","Iredell, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,11172,12838,14609,16170,18941,20283,24165,23345,23934,25431,26212,26444,27097,26890,25642,27659,24392,24683
99," ""37097""","Iredell, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,220516,239300,259210,262103,273259,294824,313873,320791,322212,333831,345522,377217,358386,379571,396612,391014,402044,474090
100," ""37099""","Jackson, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2068,2224,2446,2637,2525,2800,3097,2877,2888,2996,3237,3304,3745,3949,4021,4427,4437,4488
101," ""37099""","Jackson, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,61936,64870,66839,72420,76898,81758,89634,90447,91549,96856,92957,81154,75892,83672,93411,102047,104326,105627
102," ""37101""","Johnston, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6943,8011,7326,9238,10939,12660,13644,12655,13192,15160,15097,16414,16610,17319,18851,18950,19497,19895
103," ""37101""","Johnston, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,76209,79622,87168,102124,114518,124418,141232,147496,149883,154565,149044,156555,155500,165337,170323,176067,188755,191011
104," ""37103""","Jones, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),564,(D),751,1043,421,764,751,762,749,737
105," ""37103""","Jones, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,10336,10579,11064,12310,14132,14742,15160,14988,15054,(D),(D),(D),(D),(D),(D),(D),(D),(D)
106," ""37105""","Lee, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3422,3639,4618,6039,7489,6987,7352,6565,6765,8323,8176,8307,8247,7457,8332,8429,8696,8765
107," ""37105""","Lee, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,80745,82808,86397,95993,103324,109558,112932,118883,121403,123603,122156,131552,133431,141250,147348,143342,145915,145761
108," ""37107""","Lenoir, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6511,7645,8760,8968,11262,14390,16382,14892,15281,16371,16218,15815,17415,16905,17432,18777,18504,19563
109," ""37107""","Lenoir, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,97644,103303,110253,111756,116900,117687,125133,138705,143480,141665,125156,126841,119275,113192,117194,114770,116464,119921
110," ""37109""","Lincoln, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,5141,4825,5579,6312,9237,9257,11000,11513,11299,11282,12457,13019,12882,12392,11526,11716,11966,10737
111," ""37109""","Lincoln, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,32522,34184,35728,36581,38738,(D),(D),48429,51322,51964,(D),53737,(D),54795,56724,59628,61950,67818
112," ""37111""","McDowell, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,3219,3260,3815,3653,4260,4503,4336,4645,4972,4339,4175,3572,3359,3712,3650,3828,3775,3575
113," ""37111""","McDowell, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),61289,61584,60208,60296,60931,(D),63105,58686,60155
114," ""37113""","Macon, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1218,1695,1729,1528,1710,1854,2017,2431,2768,2658,2526,2343,2357,2527,2660,2750,2901,3086
115," ""37113""","Macon, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,46565,48553,49230,53910,56564,(D),(D),(D),64143,71852,70210,72704,73207,73031,65750,64038,63511,60945
116," ""37115""","Madison, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1022,1161,1154,1303,1327,1431,1415,1439,1526,1576,1604,1690,1466,1435,1120,1036,961,1122
117," ""37115""","Madison, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
118," ""37117""","Martin, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2031,2208,2157,3067,3612,3550,3531,3455,2192,1816,1693,1886,1910,2068,2116,2071,2068,2240
119," ""37117""","Martin, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),(D),(D),48298,53150,(D),(D),44515,(D),(D),(D),(D),(D),(D)
120," ""37119""","Mecklenburg, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,104099,106829,117765,130581,149376,150045,166412,157485,161118,171883,176022,171955,181367,182240,174291,167522,174000,179000
121," ""37119""","Mecklenburg, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,1356023,1457288,1555127,1692345,1777084,1937816,2114739,2244380,2505766,2585005,2629524,2714096,2802297,2950935,3186291,3333697,3536792,3798586
122," ""37121""","Mitchell, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,1130,1306,1421,1473,1453,1501,1756,1548,1513,1383,1660,2146,1890,2002,1686,1582,1249,1175
123," ""37121""","Mitchell, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,22579,23999,24906,25041,28266,31003,36223,36674,37196,38896,38476,36890,40470,37429,32615,35713,36013,37525
124," ""37123""","Montgomery, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,2105,2200,2448,2671,2817,2698,2786,2590,2074,1993,1929,1861,1919,1592,1871,1748,1682,1781
125," ""37123""","Montgomery, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,(D),(D),(D),(D),(D),32364,37527,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),46857
126," ""37125""","Moore, NC",5.0,CAINC6N,706.0,446,    Health and personal care stores,Thousands of dollars,6554,7534,9058,11225,14528,11774,12810,13387,13366,14334,13937,14134,13689,14422,14972,14520,13982,13389
127," ""37125""","Moore, NC",5.0,CAINC6N,1600.0,62,   Health care and social assistance,Thousands of dollars,273104,283709,296850,315189,333861,352690,374933,407086,412479,439254,446038,470770,490002,511709,530331,570943,599269,617196
